County,State,Hazard Score,Wildfire,Volcano,Tornado,Snowfall,Landslide,Hurricane,Earthquake,Drought,Heatwave,Avalanche,Flood
thurston,NE,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
valley,NE,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
washington,NE,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
wayne,NE,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
webster,NE,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
wheeler,NE,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
york,NE,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
belknap,NH,13,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,Low
carroll,NH,14,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,Medium
cheshire,NH,15,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,High
coos,NH,12,Low,None,Low,High,Medium,Low,Low,None,Low,None,Medium
grafton,NH,13,Low,None,Low,High,Medium,Low,Medium,None,Low,None,Medium
hillsborough,NH,15,Low,None,Medium,High,Low,Medium,Medium,None,Low,None,High
merrimack,NH,14,Low,None,Low,High,Low,Medium,Medium,None,Low,None,High
rockingham,NH,14,Low,None,Low,High,Low,Medium,Medium,None,Low,None,High
strafford,NH,15,Low,None,Low,High,Medium,High,Medium,None,Low,None,Medium
sullivan,NH,14,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,Medium
atlantic,NJ,14,High,None,Low,Medium,Low,Medium,Low,None,Medium,None,Medium
bergen,NJ,15,Low,None,Medium,Medium,Medium,Medium,Medium,None,Low,None,High
burlington,NJ,13,High,None,Low,Medium,Low,Medium,Low,None,Medium,None,Low
camden,NJ,16,Low,None,Medium,Medium,Low,High,Low,None,High,None,High
cape may,NJ,13,High,None,Low,Medium,Low,High,Low,None,Low,None,Low
cumberland,NJ,11,Medium,None,Low,Medium,Low,Medium,Low,None,Low,None,Low
essex,NJ,13,Low,None,Low,Medium,Low,Medium,Medium,None,Low,None,High
gloucester,NJ,15,Low,None,Low,Medium,Medium,Medium,Low,None,High,None,High
hudson,NJ,14,Low,None,Low,Medium,Low,Medium,Medium,None,Medium,None,High
hunterdon,NJ,11,Low,None,Low,Medium,Low,Low,Low,None,Low,None,High
mercer,NJ,12,Low,None,Medium,Medium,Low,Medium,Low,None,Low,None,Medium
middlesex,NJ,13,Low,None,Medium,Medium,Low,Medium,Low,None,Low,None,High
monmouth,NJ,13,Low,None,Low,Medium,Low,Medium,Low,None,Medium,None,High
morris,NJ,11,Low,None,Low,Medium,Medium,Low,Low,None,Low,None,Medium
ocean,NJ,15,High,None,Low,Medium,Low,Medium,Low,None,Medium,None,High
passaic,NJ,14,Low,None,Low,Medium,Medium,Medium,Medium,None,Low,None,High
salem,NJ,10,Low,None,Low,Medium,Low,Low,Low,None,Medium,None,Low
somerset,NJ,13,Low,None,Low,Medium,Medium,Medium,Low,None,Low,None,High
sussex,NJ,11,Low,None,Low,Medium,Medium,Low,Low,None,Low,None,Medium
union,NJ,15,Low,None,High,Medium,Low,Medium,Medium,None,Low,None,High
warren,NJ,12,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,High
bernalillo,NM,13,Medium,None,Low,Medium,Low,None,Medium,None,High,None,Medium
catron,NM,13,High,None,None,Medium,Low,Low,Low,Low,High,None,Low
chaves,NM,11,Medium,None,Low,Medium,Low,None,Low,None,High,None,Low
cibola,NM,15,Medium,Medium,Low,Medium,Medium,None,Low,Low,High,None,Low
colfax,NM,11,Medium,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
curry,NM,11,Medium,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
de baca,NM,12,High,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
doã±a ana,NM,9,Low,None,Low,Low,Low,None,Low,None,High,None,Low
eddy,NM,7,Low,None,Low,Low,Low,None,Low,None,Low,None,Low
grant,NM,11,High,None,Low,Low,Low,None,Low,Low,Medium,None,Low
guadalupe,NM,11,Low,None,Low,Medium,Medium,None,Low,None,High,None,Low
harding,NM,10,Medium,None,Low,Medium,Medium,None,Low,None,Low,None,Low
hidalgo,NM,10,Low,None,Low,Low,Low,None,Low,Low,High,None,Low
lea,NM,9,Medium,None,Low,Low,Low,None,Low,None,Medium,None,Low
lincoln,NM,12,Medium,Medium,Low,Medium,Low,None,Low,None,Medium,None,Low
los alamos,NM,12,High,None,None,Medium,Low,None,Medium,None,High,None,Low
luna,NM,10,Low,None,Low,Low,Low,None,Low,Low,High,None,Low
mckinley,NM,12,Medium,None,None,Medium,Medium,None,Low,Low,High,None,Low
mora,NM,12,Medium,None,Low,Medium,Medium,None,Low,None,High,None,Low
otero,NM,8,Medium,None,Low,Low,Low,None,Low,None,Low,None,Low
quay,NM,12,High,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
rio arriba,NM,13,High,None,Low,Medium,Medium,None,Low,None,High,None,Low
roosevelt,NM,10,High,None,Low,Low,Medium,None,Low,None,Low,None,Low
san juan,NM,11,Low,None,Low,Medium,Medium,None,Low,None,High,None,Low
san miguel,NM,13,High,None,Low,Medium,Medium,None,Low,None,High,None,Low
sandoval,NM,14,Medium,Medium,Low,Medium,Medium,None,Low,None,High,None,Low
santa fe,NM,12,High,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
sierra,NM,10,Medium,None,Low,Low,Low,None,Low,None,High,None,Low
socorro,NM,13,Medium,None,Low,Low,Medium,None,Medium,Low,High,None,Low
taos,NM,12,Medium,None,None,High,Low,None,Medium,None,High,None,Low
torrance,NM,11,Low,None,Low,Medium,Medium,None,Low,None,High,None,Low
union,NM,10,Medium,None,Low,Medium,Medium,None,Low,None,Low,None,Low
valencia,NM,12,Low,None,Low,Medium,Low,None,Medium,None,High,None,Medium
carson city,NV,18,High,None,Low,Medium,Low,None,High,Medium,High,None,High
churchill,NV,15,Medium,Medium,Low,Medium,Low,None,Medium,Low,High,None,Low
clark,NV,10,Medium,None,Low,Low,Low,None,Medium,None,Low,None,Medium
douglas,NV,17,High,None,None,High,Low,None,High,Medium,Medium,None,High
elko,NV,12,High,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
esmeralda,NV,12,Low,None,Low,Low,Low,None,Medium,Medium,High,None,Low
eureka,NV,14,High,None,Low,Medium,Low,None,Medium,None,Medium,None,High
humboldt,NV,13,High,None,Low,Medium,Low,None,Medium,Low,Medium,None,Low
lander,NV,15,High,None,Low,Medium,Low,None,Medium,Low,Medium,None,High
lincoln,NV,11,High,None,Low,Low,Low,None,Medium,None,Medium,None,Low
lyon,NV,15,Medium,None,Low,Medium,Low,None,High,Medium,Low,None,High
mineral,NV,13,Medium,None,None,Medium,Low,None,High,Medium,Low,None,Medium
nye,NV,14,Medium,None,Low,Medium,Low,None,Medium,Low,High,None,Medium
pershing,NV,13,High,None,None,Medium,Low,None,Medium,Low,High,None,Low
storey,NV,15,High,None,None,Medium,Low,None,High,Medium,High,None,Low
washoe,NV,18,High,Low,Low,Medium,Low,None,Medium,Low,High,Medium,Medium
white pine,NV,14,High,None,Low,Medium,Low,None,Medium,None,High,None,Medium
albany,NY,13,Low,None,Low,High,Medium,Low,Low,None,Low,None,High
allegany,NY,11,Low,None,Low,High,Medium,None,Low,None,Medium,None,Low
bronx,NY,13,Low,None,None,Medium,Low,High,Medium,None,Low,None,High
broome,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
cattaraugus,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
cayuga,NY,11,Low,None,Low,High,Low,Low,Low,None,Low,None,Medium
chautauqua,NY,12,Low,None,Medium,High,Low,None,Low,None,High,None,Low
chemung,NY,10,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,Low
chenango,NY,11,Low,None,Low,High,Medium,None,Low,None,Low,None,Medium
clinton,NY,12,Low,None,Low,High,Medium,Low,Medium,None,Low,None,Low
columbia,NY,12,Low,None,Medium,Medium,Medium,Low,Low,None,Medium,None,Low
cortland,NY,12,Low,None,Low,High,Medium,Low,Low,None,Low,None,Medium
delaware,NY,14,Low,None,Low,High,Medium,Low,Low,None,High,None,Medium
dutchess,NY,13,Low,None,Low,Medium,Medium,Medium,Low,None,Low,None,High
erie,NY,10,Low,None,Low,High,Low,None,Low,None,Low,None,Medium
essex,NY,12,Low,None,Low,High,Medium,Low,Medium,None,Low,None,Low
franklin,NY,12,Low,None,Low,High,Low,Low,Medium,None,Medium,None,Low
fulton,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
genesee,NY,10,Low,None,Low,High,Medium,None,Low,None,Low,None,Low
greene,NY,11,Low,None,Low,Medium,Medium,Low,Low,None,Low,None,Medium
hamilton,NY,13,Low,None,Low,High,Medium,Low,Medium,None,Medium,None,Low
herkimer,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
jefferson,NY,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
kings,NY,13,Low,None,None,Medium,Low,High,Medium,None,Low,None,High
lewis,NY,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
livingston,NY,13,Low,None,Low,High,Medium,Low,Low,None,Medium,None,Medium
madison,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
monroe,NY,13,Low,None,Low,High,Low,Low,Low,None,Medium,None,High
montgomery,NY,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
nassau,NY,16,Low,None,Medium,Medium,Medium,High,Low,None,Medium,None,High
new york,NY,12,None,None,None,Medium,Low,High,Medium,None,Low,None,High
niagara,NY,11,Low,None,Low,High,Low,None,Low,None,Low,None,High
oneida,NY,14,Low,None,Low,High,Medium,Low,Low,None,High,None,Medium
onondaga,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
ontario,NY,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
orange,NY,13,Low,None,Low,Medium,Medium,Low,Low,None,Medium,None,High
orleans,NY,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
oswego,NY,10,Low,None,Low,High,Low,None,Low,None,Low,None,Medium
otsego,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
putnam,NY,13,Low,None,Medium,Medium,Medium,Medium,Low,None,Low,None,Medium
queens,NY,14,Low,None,Low,Medium,Low,High,Medium,None,Low,None,High
rensselaer,NY,13,Low,None,Low,High,Medium,Medium,Low,None,Medium,None,Low
richmond,NY,16,Low,None,High,Medium,Low,High,Medium,None,Low,None,High
rockland,NY,14,Low,None,Low,Medium,Medium,Medium,Medium,None,Low,None,High
saratoga,NY,13,Medium,None,Low,High,Medium,Low,Low,None,Medium,None,Low
schenectady,NY,12,Low,None,Low,High,Medium,None,Low,None,Low,None,High
schoharie,NY,11,Low,None,Low,High,Low,Low,Low,None,Low,None,Medium
schuyler,NY,12,Low,None,Low,High,Low,Low,Low,None,High,None,Low
seneca,NY,10,Low,None,None,High,Low,Medium,Low,None,Low,None,Low
st. lawrence,NY,10,Low,None,Low,High,Low,None,Medium,None,Low,None,Low
steuben,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
suffolk,NY,14,Low,None,Low,Medium,Medium,High,Low,None,Low,None,High
sullivan,NY,12,Low,None,Low,High,Medium,Low,Low,None,Low,None,Medium
tioga,NY,14,Low,None,Low,High,Medium,Medium,Low,None,Low,None,High
tompkins,NY,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
ulster,NY,13,Low,None,Low,High,Medium,Low,Low,None,Medium,None,Medium
warren,NY,12,Medium,None,Low,High,Low,Low,Medium,None,Low,None,Low
washington,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
wayne,NY,11,Low,None,Low,High,Low,Low,Low,None,Medium,None,Low
westchester,NY,13,Low,None,Low,Medium,Low,Medium,Medium,None,Low,None,High
wyoming,NY,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
yates,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
adams,OH,12,Low,None,Low,Medium,Medium,Low,Low,None,Medium,None,Medium
allen,OH,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
ashland,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
ashtabula,OH,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
athens,OH,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
auglaize,OH,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
belmont,OH,12,Low,None,Low,Medium,High,Low,Low,None,Low,None,Medium
brown,OH,11,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Medium
butler,OH,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
carroll,OH,11,Low,None,Low,Medium,High,Low,Low,None,Low,None,Low
champaign,OH,10,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
clark,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
clermont,OH,13,Low,None,Medium,Medium,Medium,None,Low,None,High,None,Medium
clinton,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
columbiana,OH,12,Low,None,Medium,Medium,High,Low,Low,None,Low,None,Low
coshocton,OH,11,Low,None,Low,Medium,Medium,None,Low,None,Low,None,High
crawford,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
cuyahoga,OH,12,Low,None,Medium,High,Low,None,Low,None,Low,None,High
darke,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
defiance,OH,9,Low,None,Low,Medium,Medium,None,Low,None,Low,None,Low
delaware,OH,11,Low,None,Low,Medium,Low,None,Low,None,High,None,Medium
erie,OH,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
fairfield,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
fayette,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
franklin,OH,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
fulton,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
gallia,OH,14,Low,None,Low,Medium,High,Low,Low,None,Medium,None,High
geauga,OH,11,Low,None,Medium,High,Medium,None,Low,None,Low,None,Low
greene,OH,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
guernsey,OH,11,Low,None,Low,Medium,High,None,Low,None,Low,None,Medium
hamilton,OH,14,Low,None,High,Medium,Medium,None,Low,None,Medium,None,High
hancock,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
hardin,OH,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
harrison,OH,13,Low,None,Low,Medium,High,Low,Low,None,High,None,Low
henry,OH,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
highland,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
hocking,OH,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
holmes,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
huron,OH,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
jackson,OH,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
jefferson,OH,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
knox,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
lake,OH,11,Low,None,Low,High,Low,None,Low,None,Low,None,High
lawrence,OH,13,Low,None,Low,Medium,High,Low,Low,None,Low,None,High
licking,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
logan,OH,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
lorain,OH,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
lucas,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
madison,OH,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
mahoning,OH,14,Low,None,High,Medium,Medium,Low,Low,None,Low,None,High
marion,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
medina,OH,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
meigs,OH,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
mercer,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
miami,OH,12,Low,None,Medium,Medium,Low,None,Low,None,High,None,Medium
monroe,OH,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
montgomery,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
morgan,OH,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
morrow,OH,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
muskingum,OH,12,Low,None,Medium,Medium,High,None,Low,None,Medium,None,Low
noble,OH,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
ottawa,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
paulding,OH,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
perry,OH,11,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Medium
pickaway,OH,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
pike,OH,10,Low,None,Low,Medium,Medium,None,Low,None,Low,None,Medium
portage,OH,11,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Medium
preble,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
putnam,OH,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
richland,OH,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
ross,OH,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
sandusky,OH,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
scioto,OH,14,Low,None,Medium,Medium,Medium,Low,Low,None,Medium,None,High
seneca,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
shelby,OH,11,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Medium
stark,OH,12,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,High
summit,OH,12,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,High
trumbull,OH,14,Low,None,Medium,High,Medium,Low,Low,None,Low,None,High
tuscarawas,OH,11,Low,None,Low,Medium,Medium,None,Low,None,Low,None,High
union,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
van wert,OH,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
vinton,OH,11,Low,None,Low,Medium,High,None,Low,None,Medium,None,Low
warren,OH,12,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,High
washington,OH,12,Low,None,Low,Medium,High,Low,Low,None,Low,None,Medium
wayne,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
williams,OH,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
wood,OH,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
wyandot,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
adair,OK,15,High,None,High,Low,Medium,Low,Low,None,High,None,Low
alfalfa,OK,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
atoka,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
beaver,OK,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
beckham,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
blaine,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
bryan,OK,12,Low,None,Medium,Low,Medium,Low,Low,None,High,None,Low
caddo,OK,12,Low,None,High,Low,Low,None,Medium,None,High,None,Low
canadian,OK,14,Low,None,High,Low,Low,Low,Medium,None,Medium,None,High
carter,OK,10,Low,None,High,Low,Low,None,Medium,None,Low,None,Low
cherokee,OK,10,Medium,None,Medium,Low,Medium,None,Low,None,Low,None,Low
choctaw,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
cimarron,OK,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
cleveland,OK,14,Low,None,High,Low,Low,None,Medium,None,High,None,High
coal,OK,13,Medium,None,High,Low,Medium,None,Low,None,High,None,Low
comanche,OK,12,Low,None,High,Low,Low,None,Medium,None,Medium,None,Medium
cotton,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
craig,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
creek,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
custer,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
delaware,OK,11,Medium,None,Medium,Low,Low,None,Low,None,High,None,Low
dewey,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
ellis,OK,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
garfield,OK,11,Low,None,High,Low,Low,Low,Low,None,Low,None,Medium
garvin,OK,14,Low,None,High,Low,Low,None,Medium,None,High,None,High
grady,OK,14,Low,None,High,Low,Low,Low,Medium,None,High,None,Medium
grant,OK,12,Low,None,High,Medium,Low,Low,Low,None,Medium,None,Low
greer,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
harmon,OK,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
harper,OK,12,High,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
haskell,OK,13,Medium,None,Medium,Low,High,Low,Low,None,Medium,None,Low
hughes,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
jackson,OK,10,Low,None,High,Low,Low,None,Low,None,Medium,None,Low
jefferson,OK,11,Low,None,High,Low,Low,Low,Low,None,Medium,None,Low
johnston,OK,12,Low,None,Medium,Low,Medium,Low,Low,None,High,None,Low
kay,OK,13,Low,None,High,Low,Low,Low,Low,None,High,None,Medium
kingfisher,OK,11,Low,None,High,Low,Low,None,Low,None,Medium,None,Medium
kiowa,OK,10,Low,None,High,Low,Low,None,Medium,None,Low,None,Low
latimer,OK,14,Medium,None,Medium,Low,High,Low,Low,None,High,None,Low
le flore,OK,13,Medium,None,Medium,Low,High,None,Low,None,High,None,Low
lincoln,OK,11,Medium,None,High,Low,Low,None,Low,None,Medium,None,Low
logan,OK,10,Low,None,High,Low,Low,Low,Low,None,Low,None,Low
love,OK,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
major,OK,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
marshall,OK,11,Low,None,High,Low,Medium,Low,Low,None,Low,None,Low
mayes,OK,14,Medium,None,High,Low,Medium,None,Low,None,High,None,Medium
mcclain,OK,14,Low,None,High,Low,Low,None,Medium,None,High,None,High
mccurtain,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
mcintosh,OK,10,Low,None,High,Low,Medium,None,Low,None,Low,None,Low
murray,OK,11,Low,None,High,Low,Low,None,Medium,None,Medium,None,Low
muskogee,OK,16,Medium,None,High,Low,Medium,Low,Low,None,High,None,High
noble,OK,9,Low,None,Medium,Low,Low,None,Low,None,Medium,None,Low
nowata,OK,11,Medium,None,Medium,Low,Low,None,Low,None,High,None,Low
okfuskee,OK,11,Medium,None,Medium,Low,Low,None,Low,None,High,None,Low
oklahoma,OK,15,Low,None,High,Low,Low,Low,Medium,None,High,None,High
okmulgee,OK,12,Medium,None,High,Low,Low,None,Low,None,High,None,Low
osage,OK,13,Medium,None,Medium,Low,Medium,None,Low,None,High,None,Medium
ottawa,OK,10,Low,None,High,Low,Low,None,Low,None,Low,None,Medium
pawnee,OK,12,Medium,None,Medium,Low,Medium,None,Low,None,High,None,Low
payne,OK,13,Medium,None,High,Low,Low,None,Low,None,High,None,Medium
pittsburg,OK,14,Medium,None,High,Low,Medium,Low,Low,None,High,None,Low
pontotoc,OK,12,Low,None,High,Low,Low,None,Medium,None,High,None,Low
pottawatomie,OK,14,Medium,None,High,Low,Low,None,Medium,None,High,None,Medium
pushmataha,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
